row_id,parent_row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,source_path,source_kind,prototype_id,height_mean,cond_height_mean,height_std,cond_height_std,rq,cond_rq,ra,cond_ra,peak_to_valley,cond_peak_to_valley,p01,cond_p01,p05,cond_p05,p50,cond_p50,p95,cond_p95,p99,cond_p99,robust_range,cond_robust_range,skewness,cond_skewness,kurtosis,cond_kurtosis,mean_abs_gradient,cond_mean_abs_gradient,gradient_std,cond_gradient_std,gradient_orientation_entropy,cond_gradient_orientation_entropy,gradient_anisotropy,cond_gradient_anisotropy,psd_low_power,cond_psd_low_power,psd_mid_power,cond_psd_mid_power,psd_high_power,cond_psd_high_power,psd_slope,cond_psd_slope,autocorrelation_length_px,cond_autocorrelation_length_px,island_coverage,cond_island_coverage,island_count,cond_island_count,island_mean_area_px,cond_island_mean_area_px,height_min,cond_height_min,height_max,cond_height_max,slope_p50,cond_slope_p50,slope_p95,cond_slope_p95,slope_p99,cond_slope_p99,psd_peak_frequency,cond_psd_peak_frequency,island_mean_height,cond_island_mean_height
afmv2_ad79db865454,afmv2_ad79db865454,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ad79db865454.npy,data/plane_corrected_afm/6084/N6084_1um_006/N6084_1um_006_plane_corrected.npy,data/plane_corrected_afm/6084/N6084_1um_006/N6084_1um_006_plane_corrected.npy,physical_height,1,3.140156191e-11,-1.482938771e-11,1.553037405,-0.8793904153,1.553037405,-0.8793904153,1.214340568,-0.902096203,13.74396992,-0.9756813205,-3.402273178,1.029530302,-2.363959312,0.9474077733,-0.08794258535,-0.4583635281,2.76017046,-0.6866422093,3.992690325,-0.7029450993,7.394963741,-0.889328442,0.2896294892,0.9264978156,3.359600306,-0.1876452001,0.3271614611,-0.7351177096,0.2281508595,-0.9200829089,0.9884330034,-0.4303862666,0.3117941022,1.219169959,12.10731411,-1.406838643,7.112981796,-1.866355583,4.730479717,-1.501520779,-3.66763854,-0.3739991676,9,-0.398069865,0.25,0.1474235576,80,-0.2764147757,204.8000031,-0.2325180031,-7.858629704,1.058236286,5.885340214,-0.8043517905,0.275631547,-0.6061796603,0.7857453823,-0.8797131072,1.038438201,-1.01407331,0.00390625,-0.8940474517,2.042188168,-0.8553020439
afmv2_ababa63b66bb,afmv2_ababa63b66bb,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ababa63b66bb.npy,data/plane_corrected_afm/6085/N6085_1um_000/N6085_1um_000_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_000/N6085_1um_000_plane_corrected.npy,physical_height,3,2.847055924e-11,-1.776039038e-11,3.793199778,-0.130694906,3.793199778,-0.130694906,3.076049566,-0.09399777449,26.26208305,-0.1687129322,-7.790444851,0.3123333097,-5.951456547,0.2110182311,-0.1696053147,-0.5910806783,6.532654285,-0.04285269874,8.944336891,-0.09311663242,16.73478127,-0.1975465016,0.2087770849,0.7540959135,2.768579483,-0.780383908,0.4586654305,-0.5303528133,0.3399399221,-0.6853251729,0.9893811941,-0.3121255702,0.255797714,0.7034265468,13.06092167,-0.5227980728,8.396795273,-0.5558434499,4.922307968,-1.319234402,-3.949700356,-1.104048237,34,1.30498203,0.25,0.1474235576,22,-0.7985577046,744.7272949,1.061618737,-12.27681541,0.4418054943,13.98526764,0.0585299154,0.3729603589,-0.4312410744,1.131035209,-0.6477239195,1.47885263,-0.7675402054,0.00390625,-0.8940474517,4.959206581,-0.04408759892
afmv2_26dacd365a64,afmv2_26dacd365a64,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_26dacd365a64.npy,data/plane_corrected_afm/6085/N6085_1um_001/N6085_1um_001_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_001/N6085_1um_001_plane_corrected.npy,physical_height,1,2.189796122e-10,1.727486626e-10,2.119976997,-0.6899107902,2.119976997,-0.6899107902,1.670231223,-0.7042110758,16.88623428,-0.7731182042,-5.153196812,0.7433616518,-3.53676033,0.706672144,0.1093071997,-0.1377958769,3.371551752,-0.5823075373,5.225813866,-0.5510776693,10.3790102,-0.6683059816,-0.1011433005,0.09325144722,3.31917119,-0.228191829,0.423758477,-0.584706448,0.2965501845,-0.7764438953,0.9954522848,0.4450759232,0.2423369884,0.5794492553,12.71788979,-0.8408053029,8.000025749,-0.9608643384,4.872801304,-1.366278518,-3.723093033,-0.5175297651,10,-0.3299477892,0.25,0.1474235576,76,-0.3124246329,215.578949,-0.2066822469,-10.45471859,0.6960267201,6.431515694,-0.7461679568,0.3594025373,-0.4556098722,0.9993366599,-0.7362079612,1.352825046,-0.83808733,0.008734640665,-0.4799160306,2.613177299,-0.6965116061
afmv2_7f8805e92f19,afmv2_7f8805e92f19,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7f8805e92f19.npy,data/plane_corrected_afm/6085/N6085_1um_002/N6085_1um_002_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_002/N6085_1um_002_plane_corrected.npy,physical_height,3,-2.134361576e-10,-2.596671072e-10,3.094774723,-0.3641189241,3.094774723,-0.3641189241,2.44879365,-0.366266169,20.89442635,-0.5147338725,-6.410686493,0.5378391964,-4.829496861,0.4413178873,-0.1141018346,-0.500877182,5.512228489,-0.2169924577,7.936422825,-0.217248006,14.34710884,-0.374396709,0.2889913321,0.9251370707,3.041581392,-0.5065884807,0.4818538725,-0.4942460787,0.3334023058,-0.6990542083,0.9956454635,0.4691696499,0.2200424075,0.3741095256,13.02886677,-0.5525145236,8.233408928,-0.7226276372,4.967110634,-1.276660299,-3.917683601,-1.021180578,14,-0.05745948606,0.25,0.1474235576,38,-0.6545182759,431.1578979,0.3100329525,-10.10796547,0.7444061488,10.78646088,-0.2822375617,0.4258562326,-0.3361661509,1.149268746,-0.6354733894,1.507007122,-0.7517800171,0.00390625,-0.8940474517,4.064241409,-0.2929748435
afmv2_c0026afb0f56,afmv2_c0026afb0f56,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c0026afb0f56.npy,data/plane_corrected_afm/6085/N6085_1um_003/N6085_1um_003_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_003/N6085_1um_003_plane_corrected.npy,physical_height,3,-3.978849195e-10,-4.441158691e-10,3.156549931,-0.3434727328,3.156549931,-0.3434727328,2.485030651,-0.3505370387,22.99822235,-0.3791146422,-6.562835693,0.5129721318,-4.901569843,0.426523788,-0.1515705585,-0.5617708393,5.467564583,-0.2246145325,8.620261192,-0.1330287271,15.18309689,-0.312476716,0.3433304727,1.041004636,3.243407011,-0.3041762272,0.5120501518,-0.4472274372,0.3567948043,-0.6499298141,0.9894308448,-0.3059330117,0.3535256982,1.603530386,13.09302902,-0.4930329984,8.264462471,-0.6909282933,4.947952747,-1.29486524,-3.946365356,-1.095416392,13,-0.1255815618,0.25,0.1474235576,44,-0.6005034902,372.3636475,0.1691106455,-11.86236572,0.4996300331,11.13585567,-0.2450166884,0.4563780129,-0.2813063722,1.205201864,-0.5978937169,1.588435054,-0.7061986746,0.00390625,-0.8940474517,4.140258312,-0.2718347611
afmv2_d842f99534ef,afmv2_d842f99534ef,6087,6087,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_d842f99534ef.npy,data/plane_corrected_afm/6087/N87_Ctr_000/N87_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6087/N87_Ctr_000/N87_Ctr_000_plane_corrected.npy,physical_height,0,3.516225089e-10,3.053915593e-10,7.426691055,1.0836718,7.426691055,1.0836718,5.992184162,1.171787473,42.78962708,0.8967196477,-17.54639816,-1.282166835,-15.00636578,-1.647642564,1.825645924,2.651574329,9.54223156,0.4707437462,12.05197048,0.2896092754,29.59836769,0.7552340796,-0.7248209119,-1.236618796,2.715163231,-0.8339554218,1.770925164,1.512967472,1.684206724,2.137643583,0.9973059297,0.6762671136,0.1587564498,-0.1903523964,15.42216015,1.666184795,11.05162144,2.154193456,9.084968567,2.636368147,-3.027738571,1.282227766,7,-0.5343140166,0.25,0.1474235576,97,-0.1233728828,168.9072113,-0.3185484396,-23.05969429,-1.062635245,19.72993279,0.670506567,1.106076241,0.8864597503,5.30370903,2.155762124,6.894379616,2.263937864,0.02762135863,1.139999153,7.977636337,0.7953290494
afmv2_fdd58e8b79c6,afmv2_fdd58e8b79c6,6087,6087,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fdd58e8b79c6.npy,data/plane_corrected_afm/6087/N87_Ctr_001/N87_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6087/N87_Ctr_001/N87_Ctr_001_plane_corrected.npy,physical_height,0,-5.486544552e-11,-1.010963951e-10,7.28965044,1.037870793,7.28965044,1.037870793,5.793811798,1.08568143,39.07276154,0.6571154067,-17.56261826,-1.284817827,-14.87053013,-1.619760187,1.607641339,2.297276261,9.673122406,0.4930807945,13.11066246,0.4199942895,30.67328072,0.8348507766,-0.7008183599,-1.185438059,2.867279053,-0.6813974539,1.755782485,1.489388799,1.596435905,1.95332431,0.9977560639,0.7324089678,0.1010562256,-0.7217886451,15.30599499,1.558494044,10.88581562,1.984939477,8.748737335,2.316861647,-3.08224678,1.141146397,7,-0.5343140166,0.25,0.1474235576,108,-0.02434577562,151.7037048,-0.3597830469,-21.74358368,-0.8790098476,17.32917976,0.4147554027,1.176981211,1.013904183,5.090995789,2.012846903,6.570728779,2.08276613,0.02843792923,1.210036473,7.922237396,0.779922763
afmv2_eed2482bdedd,afmv2_eed2482bdedd,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_eed2482bdedd.npy,data/plane_corrected_afm/6088/N88_Ctr_000/N88_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6088/N88_Ctr_000/N88_Ctr_000_plane_corrected.npy,physical_height,1,1.546738154e-10,1.084428658e-10,1.832319617,-0.7860501555,1.832319617,-0.7860501555,1.370948195,-0.8341186741,20.13064575,-0.5639702705,-5.849440575,0.6295684892,-3.164191008,0.7831477855,0.1714204699,-0.03685024016,2.649212837,-0.7055775732,3.546542645,-0.7578911768,9.395983696,-0.7411168241,-1.029385686,-1.886043471,6.197206497,2.658208892,0.3175281584,-0.7501177301,0.2991038859,-0.7710811063,0.9963948131,0.562630391,0.08596479148,-0.8607852478,13.57249641,-0.04854341745,8.667856216,-0.2791454241,6.736773014,0.4049759654,-3.334140301,0.4891806925,10,-0.3299477892,0.25,0.1474235576,402,2.622378726,163.0248718,-0.3326476559,-14.85673714,0.08185158978,5.273909092,-0.8694872789,0.2167607248,-0.7119939427,0.9112848043,-0.795367186,1.41122067,-0.8053989039,0.01852896996,0.3601443106,2.062430143,-0.8496728088
afmv2_156a052dffdc,afmv2_156a052dffdc,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_156a052dffdc.npy,data/plane_corrected_afm/6088/N88_Ctr_001/N88_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6088/N88_Ctr_001/N88_Ctr_001_plane_corrected.npy,physical_height,3,-6.609496284e-11,-1.123259125e-10,3.987057686,-0.06590471626,3.987057686,-0.06590471626,3.087489367,-0.08903218362,36.59310532,0.4972667009,-7.435152054,0.3704018959,-5.050704956,0.3959114891,-0.7977149487,-1.61187586,7.503666878,0.1228544987,12.81644249,0.3837591279,20.25159454,0.06293695006,0.8938827515,2.214949442,4.52051878,0.9766476464,0.3173484802,-0.7503975071,0.2990266681,-0.7712432641,0.9919521213,0.008526848187,0.1716001332,-0.07205824733,14.25575638,0.584871793,9.871751785,0.9497867986,6.842537403,0.5054794479,-3.598331928,-0.1946156967,99,5.732916956,0.25,0.1474235576,110,-0.00634084704,595.7817993,0.7046154127,-19.47707367,-0.562783538,17.11602974,0.3920486248,0.2202330083,-0.7057528682,0.8914206028,-0.8087133074,1.40290916,-0.8100514817,0.001953125,-1.061567126,5.362771511,0.06814264935
afmv2_606c172be78e,afmv2_606c172be78e,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_606c172be78e.npy,data/plane_corrected_afm/6088/N88_Ctr_002/N88_Ctr_002_plane_corrected.npy,data/plane_corrected_afm/6088/N88_Ctr_002/N88_Ctr_002_plane_corrected.npy,physical_height,1,-1.224021301e-10,-1.686330797e-10,1.751564145,-0.8130398326,1.751564145,-0.8130398326,1.30550921,-0.8625232964,19.92269707,-0.5773754865,-5.419197559,0.6998868404,-3.079697371,0.8004914172,0.1584075838,-0.05799860456,2.570085764,-0.7190809259,3.446811199,-0.7701737729,8.866008759,-0.7803710267,-0.9064353704,-1.623876025,5.640367031,2.099750893,0.3129686713,-0.7572173097,0.2905808985,-0.7889794335,0.9953548908,0.4329287019,0.09676417708,-0.7613196902,13.56474781,-0.05572674637,8.69610405,-0.2503101378,6.705069065,0.3748490265,-3.338717699,0.4773332004,10,-0.3299477892,0.2499961853,-1.739599332,465,3.189533976,140.9354858,-0.3855930921,-14.13990498,0.1818649087,5.782793045,-0.8152760953,0.2149678916,-0.715216377,0.896908462,-0.8050261904,1.372310996,-0.8271795771,0.01953125,0.4461099431,1.989461184,-0.8699652668
afmv2_c298a87f9ac7,afmv2_c298a87f9ac7,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c298a87f9ac7.npy,data/plane_corrected_afm/6090/N6090_1um_000/N6090_1um_000_plane_corrected.npy,data/plane_corrected_afm/6090/N6090_1um_000/N6090_1um_000_plane_corrected.npy,physical_height,1,-3.020938222e-10,-3.483247718e-10,2.478907347,-0.5699509407,2.478907347,-0.5699509407,1.926407099,-0.5930146842,18.22345543,-0.6869155005,-5.736023903,0.6481051605,-4.096085548,0.5918619534,0.02916051075,-0.2680491789,4.056451321,-0.4654266761,6.763091087,-0.3617516747,12.49911499,-0.5112739839,0.1139061376,0.5518022165,3.511452675,-0.03535145084,0.4355817735,-0.5662963871,0.3094703555,-0.7493114548,0.9900918007,-0.2234969522,0.3202655017,1.297194071,12.57167721,-0.976351473,7.846178055,-1.117911505,4.052335739,-2.145932684,-3.947041512,-1.097166459,10,-0.3299477892,0.25,0.1474235576,49,-0.5554911687,334.3673401,0.07803835086,-9.765664101,0.7921644637,8.457790375,-0.5303098063,0.3642316461,-0.446930043,1.023950338,-0.7196708184,1.428663969,-0.7956345765,0.01953125,0.4461099431,3.087618828,-0.5645707791
afmv2_dba1ae57a43d,afmv2_dba1ae57a43d,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_dba1ae57a43d.npy,data/plane_corrected_afm/6090/N6090_1um_001/N6090_1um_001_plane_corrected.npy,data/plane_corrected_afm/6090/N6090_1um_001/N6090_1um_001_plane_corrected.npy,physical_height,3,-4.552094257e-10,-5.014403753e-10,4.685108185,0.1673941196,4.685108185,0.1673941196,3.769524097,0.2070136507,28.24073601,-0.04116093032,-8.339344978,0.2226217967,-6.450792313,0.1085218076,-0.5669487119,-1.23683773,8.880144119,0.3577558662,12.1759119,0.3048734921,20.51525688,0.08246590173,0.5988631845,1.58587805,2.980610371,-0.5677367225,0.4984125197,-0.4684626009,0.3375355005,-0.6903744734,0.9921327233,0.03105197767,0.1444103867,-0.32248391,13.10972786,-0.4775523619,8.449551582,-0.5019900013,5.40959692,-0.8561840585,-3.845478296,-0.8342945388,48,2.258691091,0.25,0.1474235576,26,-0.7625478474,630.1538696,0.787000874,-11.41404152,0.5621807858,16.82669449,0.3612258679,0.4276709259,-0.3329044253,1.141260505,-0.6408538703,1.56637466,-0.7185475376,0.00390625,-0.8940474517,6.485314846,0.3803187277
afmv2_858bfac1013f,afmv2_858bfac1013f,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_858bfac1013f.npy,data/plane_corrected_afm/6090/N6090_1um_002/N6090_1um_002_plane_corrected.npy,data/plane_corrected_afm/6090/N6090_1um_002/N6090_1um_002_plane_corrected.npy,physical_height,3,-1.415555451e-10,-1.877864947e-10,4.896469116,0.2380340794,4.896469116,0.2380340794,3.988873243,0.3022249326,34.18375397,0.3419501324,-9.119957924,0.09503944609,-6.869359493,0.0226043911,-0.5624258518,-1.229487239,8.782543182,0.3410998744,11.93259907,0.2749078861,21.05255699,0.1222626656,0.4932732284,1.360728168,2.930983067,-0.6175082752,0.4982076585,-0.4687815904,0.3404451013,-0.6842642934,0.995685339,0.4741430211,0.04821326584,-1.208488042,13.29859734,-0.3024611716,8.866171837,-0.07670555874,5.752391338,-0.530440837,-3.731057167,-0.5381430076,54,2.667423545,0.25,0.1474235576,30,-0.7265379902,546.1333618,0.5856144508,-12.92799473,0.3509521416,21.25576019,0.8330522888,0.4275222123,-0.3331717228,1.123757839,-0.6526133516,1.582320809,-0.7096212778,0.00390625,-0.8940474517,6.68645525,0.4362552965
afmv2_ed15ac0d2ac5,afmv2_ed15ac0d2ac5,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ed15ac0d2ac5.npy,data/plane_corrected_afm/6093/N6093_1um_000/N6093_1um_000_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_000/N6093_1um_000_plane_corrected.npy,physical_height,0,-7.781972844e-10,-8.24428234e-10,7.464062691,1.096161956,7.464062691,1.096161956,5.805197239,1.090623425,41.58200455,0.8188713972,-20.55052185,-1.77315685,-15.04663372,-1.655908185,1.26407361,1.73891469,10.56398201,0.6451095626,13.58238888,0.4780905602,34.13291168,1.091098847,-0.7341582179,-1.25652877,3.281000376,-0.2664735918,1.376425505,0.8986918562,1.172135115,1.062289977,0.9946118593,0.3402559699,0.2559809983,0.7051146498,14.9599371,1.237681556,9.952698708,1.032417123,5.799983025,-0.4852164441,-4.25551033,-1.895563692,9,-0.398069865,0.25,0.1474235576,50,-0.5464887044,327.6799927,0.06200963348,-23.33933258,-1.101650729,18.24267197,0.512069326,1.044714808,0.7761688497,3.658080816,1.050117176,4.533847809,0.9425705396,0.00390625,-0.8940474517,8.27334404,0.8775645125
afmv2_20a7bc5e55e5,afmv2_20a7bc5e55e5,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_20a7bc5e55e5.npy,data/plane_corrected_afm/6093/N6093_1um_001/N6093_1um_001_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_001/N6093_1um_001_plane_corrected.npy,physical_height,0,9.20830967e-10,8.746000174e-10,7.117938519,0.9804821207,7.117938519,0.9804821207,5.674995899,1.03410788,39.69166183,0.6970122318,-18.89506912,-1.502591839,-14.17983246,-1.47798376,1.406248927,1.969976069,9.890678406,0.5302075994,12.22245407,0.3106054723,31.11752319,0.8677549438,-0.6976882815,-1.17876378,3.021258116,-0.5269708291,1.414067626,0.9573044215,1.17283833,1.063766733,0.9968146682,0.6149957606,0.129119575,-0.4633168396,14.92033577,1.200969198,10.00765991,1.088521319,6.084501743,-0.2148501869,-4.062776089,-1.396717534,8,-0.4661919408,0.25,0.1474235576,65,-0.4114517401,252.0615387,-0.1192381402,-21.2768898,-0.8138961341,18.41477203,0.5304030697,1.154739141,0.9739263365,3.708003044,1.083658324,4.734649181,1.054974181,0.01991804503,0.4792853812,7.848641396,0.7594559267
afmv2_b008b414ea15,afmv2_b008b414ea15,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b008b414ea15.npy,data/plane_corrected_afm/6093/N6093_1um_002/N6093_1um_002_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_002/N6093_1um_002_plane_corrected.npy,physical_height,0,-1.157830276e-09,-1.204061226e-09,7.007249832,0.9434883189,7.007249832,0.9434883189,5.477526188,0.9483936446,40.13729858,0.7257397857,-19.20158386,-1.552688204,-13.38415813,-1.314659242,0.8327516317,1.037936114,10.28645992,0.5977493038,13.49538136,0.4673750009,32.69696426,0.9847410417,-0.5730279088,-0.9129499735,3.207771301,-0.3399155174,1.340240359,0.8423479473,1.156280994,1.028996223,0.9956740737,0.472737985,0.2197782099,0.3716761871,14.93398476,1.213622475,9.946266174,1.025850816,6.331213951,0.01959012255,-4.034115791,-1.322537257,9,-0.398069865,0.25,0.1474235576,54,-0.5104788473,303.4074097,0.003831352962,-22.89805412,-1.040083006,17.23924446,0.4051746347,1.022411942,0.736081729,3.602414608,1.012716832,4.603707314,0.9816761628,0.00390625,-0.8940474517,8.12103653,0.8352082313
afmv2_57ed3b3d5ff4,afmv2_57ed3b3d5ff4,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_57ed3b3d5ff4.npy,data/plane_corrected_afm/6093/N6093_1um_003/N6093_1um_003_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_003/N6093_1um_003_plane_corrected.npy,physical_height,3,5.186762131e-10,4.724452635e-10,5.357645988,0.3921662339,5.357645988,0.3921662339,4.266124725,0.4225694586,35.88175583,0.4514102251,-13.81211376,-0.6718403168,-10.08716297,-0.6378997638,0.9226827621,1.184090956,7.418504238,0.1083211523,10.71377563,0.1248016093,24.52589035,0.3795256457,-0.4965910912,-0.7499634443,3.075375319,-0.4726963269,1.141272306,0.5325346928,0.8325327635,0.3491228985,0.9984507561,0.8190527023,0.1219365671,-0.5294744815,14.3654747,0.6865860099,9.472042084,0.5417645881,5.353190422,-0.9097847982,-4.059238434,-1.387561166,8,-0.4661919408,0.25,0.1474235576,74,-0.3304295615,221.4054108,-0.1927169623,-18.77681732,-0.4650828968,17.10493851,0.390867081,0.9353880286,0.5796651443,2.707575083,0.4115027834,3.479643106,0.3524528195,0.02816836908,1.186916279,6.075832844,0.2664429586
afmv2_2bab49f8c0b9,afmv2_2bab49f8c0b9,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_2bab49f8c0b9.npy,data/plane_corrected_afm/6095/N6095_100_nm_001/N6095_100_nm_001_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_100_nm_001/N6095_100_nm_001_plane_corrected.npy,physical_height,0,1.056708498e-09,1.010477548e-09,9.867135048,1.899304399,9.867135048,1.899304399,8.314344406,2.179750611,41.73415756,0.8286797978,-18.4103508,-1.423370115,-17.01238441,-2.059409053,2.047264099,3.011745154,13.43104935,1.134386115,18.47051239,1.080095737,36.88086319,1.294634218,-0.3386771977,-0.4132430233,2.080924749,-1.470037407,1.745893836,1.473991179,1.5703789,1.898604435,0.9858094454,-0.7576029289,0.1329201013,-0.4283128605,15.46429443,1.705245321,10.64684868,1.741002893,7.965972424,1.573032838,-3.659953833,-0.3541091546,9,-0.398069865,0.25,0.1474235576,52,-0.5284837759,315.0769348,0.03180171379,-19.96731186,-0.631182183,21.7668457,0.8874980033,1.267613649,1.176806721,4.632609367,1.704871731,5.557855129,1.515784512,0.02974911407,1.322496893,11.43251228,1.756120129
afmv2_e1baeb01b2c9,afmv2_e1baeb01b2c9,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_e1baeb01b2c9.npy,data/plane_corrected_afm/6095/N6095_1um/N6095_1um_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um/N6095_1um_plane_corrected.npy,physical_height,0,-2.800930599e-10,-3.263240095e-10,8.617266655,1.481579834,8.617266655,1.481579834,7.078791142,1.643443029,45.30949783,1.059160745,-18.87126541,-1.498701392,-15.8626461,-1.823407403,1.68771553,2.427411741,12.27713394,0.9374658175,15.70443821,0.7394351599,34.57570267,1.123895506,-0.4337335527,-0.6159320658,2.41763711,-1.132346344,1.772754192,1.515815452,1.40620172,1.553831323,0.9929823875,0.1370242045,0.06592261046,-1.045379704,15.21404648,1.473253305,10.37033176,1.458735426,7.852087975,1.464813201,-3.480080605,0.111449369,8,-0.4661919408,0.25,0.1474235576,73,-0.3394320258,224.4383545,-0.1854473837,-23.66682625,-1.147343055,21.64267159,0.87426979,1.344798684,1.315538928,4.442362785,1.577051139,5.363283157,1.406867934,0.02277715504,0.7245114562,9.876703262,1.323454108
afmv2_b928fd099e62,afmv2_b928fd099e62,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b928fd099e62.npy,data/plane_corrected_afm/6095/N6095_1um_003/N6095_1um_003_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um_003/N6095_1um_003_plane_corrected.npy,physical_height,0,-6.988940537e-10,-7.451250033e-10,8.149551392,1.325262452,8.149551392,1.325262452,6.690817356,1.475038081,47.47063828,1.198476632,-18.78182411,-1.484083223,-15.36672497,-1.721611887,1.683095574,2.419903451,11.01712608,0.7224404175,14.63910007,0.6082316267,33.42092514,1.038363402,-0.5272074938,-0.815246921,2.499236107,-1.050510168,1.762875915,1.500433982,1.411392093,1.564731139,0.9907448292,-0.1420496176,0.266464144,0.8016675437,15.25382042,1.510125681,10.3714304,1.459856913,7.707023621,1.326964603,-3.544637203,-0.05563983479,8,-0.4661919408,0.2499847412,-7.400668002,80,-0.2764147757,204.7875061,-0.2325479568,-26.32884789,-1.518751641,21.14178848,0.8209109326,1.323914409,1.27800158,4.443841457,1.578044612,5.372067451,1.411785164,0.0305087883,1.387654207,9.12714386,1.115003791
afmv2_842c2c47f61e,afmv2_842c2c47f61e,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_842c2c47f61e.npy,data/plane_corrected_afm/6095/N6095_1um_005/N6095_1um_005_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um_005/N6095_1um_005_plane_corrected.npy,physical_height,2,-1.097821833e-09,-1.144052783e-09,20.10235405,5.320066481,20.10235405,5.320066481,13.18889332,4.295610459,105.9465637,4.968072161,-28.20950127,-3.024930347,-23.73890686,-3.440132288,-1.981016278,-3.534960986,52.26864243,7.7621773,70.28185272,7.461009605,98.4913559,5.858002406,1.757011414,4.05540211,6.607028484,3.069222084,1.931791902,1.76345315,1.569398165,1.896544886,0.9821395874,-1.215316723,0.1295625418,-0.4592369834,15.60117817,1.832143203,10.47591019,1.566509503,7.987209797,1.593213826,-3.939377069,-1.077328895,33,1.236859954,0.25,0.1474235576,22,-0.7985577046,744.7272949,1.061618737,-30.38157654,-2.084193408,75.56498718,6.618590352,1.664556861,1.890271551,4.603681087,1.685435745,5.643882275,1.56394038,0.0078125,-0.559008103,25.05657768,5.544933598
afmv2_fb918a95fb2f,afmv2_fb918a95fb2f,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fb918a95fb2f.npy,data/plane_corrected_afm/6095/N6095_1um_006/N6095_1um_006_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um_006/N6095_1um_006_plane_corrected.npy,physical_height,2,-3.683813254e-10,-4.14612275e-10,12.21884155,2.685279612,12.21884155,2.685279612,9.592104912,2.734378782,73.60640717,2.88329439,-21.59967995,-1.944629866,-19.70294952,-2.611689342,2.113771677,3.11983236,19.35309029,2.145006177,35.85273743,3.220833269,57.45241547,2.818328692,0.2536475062,0.8497732906,3.478407383,-0.06849279362,1.752964497,1.485000908,1.630635619,2.025143925,0.9867694378,-0.6378702952,0.09332878143,-0.7929607072,15.58738518,1.819356431,10.64174652,1.735794626,7.6427598,1.265897377,-3.910540104,-1.002691357,12,-0.1937036376,0.25,0.1474235576,45,-0.5915010259,364.0888977,0.1492771274,-29.29611969,-1.932749112,44.31029129,3.289041346,1.257656097,1.15890904,4.72240448,1.765202195,5.849259853,1.678905669,0.01235264726,-0.1695993399,14.23318195,2.534978323
