row_id,parent_row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,source_path,source_kind,prototype_id,rq,cond_rq,ra,cond_ra,robust_range,cond_robust_range,mean_abs_gradient,cond_mean_abs_gradient,gradient_std,cond_gradient_std,gradient_anisotropy,cond_gradient_anisotropy,psd_low_power,cond_psd_low_power,psd_mid_power,cond_psd_mid_power,psd_high_power,cond_psd_high_power,psd_slope,cond_psd_slope,autocorrelation_length_px,cond_autocorrelation_length_px,island_count,cond_island_count,island_mean_area_px,cond_island_mean_area_px
afmv2_9a9bb2d27267,afmv2_9a9bb2d27267,6081,6081,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_9a9bb2d27267.npy,data/plane_corrected_afm/6081/N81_Ctr_000/N81_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6081/N81_Ctr_000/N81_Ctr_000_plane_corrected.npy,physical_height,3,3.181476831,-0.335141827,2.54690218,-0.3236809277,14.30525303,-0.3774969517,0.2570179701,-0.8443379318,0.1711312532,-1.039824765,0.5302869081,3.231553132,12.28250504,-1.24443035,8.070274353,-0.8891538567,3.839104652,-2.348557442,-3.98190093,-1.187392278,57,2.871789988,12,-0.888582358,1365.333374,2.549132194
afmv2_0040995fccea,afmv2_0040995fccea,6081,6081,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_0040995fccea.npy,data/plane_corrected_afm/6081/N81_Edg_000/N81_Edg_000_plane_corrected.npy,data/plane_corrected_afm/6081/N81_Edg_000/N81_Edg_000_plane_corrected.npy,physical_height,3,5.771374702,0.530440524,4.696931362,0.6095665507,25.08187866,0.4207065431,0.3126410842,-0.757727161,0.2054654062,-0.9677228235,0.5905435681,3.786534849,13.07635403,-0.5084937309,9.07784462,0.13937019,4.050396919,-2.147775235,-4.127595425,-1.56448736,62,3.212400392,4,-0.9606020716,4096,9.094191422
afmv2_bdd89c1f16e4,afmv2_bdd89c1f16e4,6082,6082,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_bdd89c1f16e4.npy,data/plane_corrected_afm/6082/N6082_1um_000/N6082_1um_000_plane_corrected.npy,data/plane_corrected_afm/6082/N6082_1um_000/N6082_1um_000_plane_corrected.npy,physical_height,1,1.756391883,-0.8114263915,1.380147576,-0.8301255849,8.527147293,-0.8054698953,0.3582353592,-0.6867322991,0.2521790266,-0.8696239208,0.1841344386,0.04338618147,12.22124004,-1.301225984,7.869105339,-1.094506451,6.71819067,0.3873176173,-2.874057531,1.679993327,9,-0.3980698993,153,0.3807650946,107.0849686,-0.4667285704
afmv2_9ce68906314c,afmv2_9ce68906314c,6082,6082,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_9ce68906314c.npy,data/plane_corrected_afm/6082/N6082_1um_001/N6082_1um_001_plane_corrected.npy,data/plane_corrected_afm/6082/N6082_1um_001/N6082_1um_001_plane_corrected.npy,physical_height,1,1.863613248,-0.7755914181,1.461682558,-0.7947342902,8.935044289,-0.7752577659,0.3780534267,-0.6558735792,0.2740871012,-0.8236168235,0.09137934446,-0.8109157567,12.45357704,-1.085838287,7.575602531,-1.394113045,4.727793694,-1.504073404,-3.69739151,-0.4510082221,9,-0.3980698993,75,-0.3214271132,218.4533386,-0.199792808
afmv2_b8d8ab39e840,afmv2_b8d8ab39e840,6082,6082,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b8d8ab39e840.npy,data/plane_corrected_afm/6082/N6082_1um_002/N6082_1um_002_plane_corrected.npy,data/plane_corrected_afm/6082/N6082_1um_002/N6082_1um_002_plane_corrected.npy,physical_height,1,1.998581648,-0.7304829734,1.561213017,-0.7515318301,10.15936852,-0.6845744748,0.4172905087,-0.5947775048,0.2999241054,-0.7693589488,0.2394125909,0.5525143656,12.49403954,-1.048327581,7.476061344,-1.495724325,4.776549339,-1.457742953,-3.677162886,-0.3986513048,9,-0.3980698993,72,-0.3484345058,227.5555573,-0.177975952
afmv2_c53e29975403,afmv2_c53e29975403,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c53e29975403.npy,data/plane_corrected_afm/6084/N6084_1um_000/N6084_1um_000_plane_corrected.npy,data/plane_corrected_afm/6084/N6084_1um_000/N6084_1um_000_plane_corrected.npy,physical_height,3,4.552945137,0.1232232591,3.473456144,0.07850159044,20.80980301,0.1042822902,0.4945007861,-0.4745533543,0.5772558451,-0.186960515,0.0597409457,-1.102314797,13.58913136,-0.03312420942,8.447154999,-0.5044354705,5.473073006,-0.7958656365,-3.951641321,-1.109072574,45,2.054325016,14,-0.8705774296,1170.285767,2.081627985
afmv2_162f120f042e,afmv2_162f120f042e,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_162f120f042e.npy,data/plane_corrected_afm/6084/N6084_1um_004/N6084_1um_004_plane_corrected.npy,data/plane_corrected_afm/6084/N6084_1um_004/N6084_1um_004_plane_corrected.npy,physical_height,1,1.399419546,-0.9307318507,1.101882219,-0.9509101979,6.652155876,-0.944346827,0.3970929682,-0.6262271023,0.3436760902,-0.6774794998,0.1134594232,-0.6075516802,12.61606121,-0.9352075593,8.117371559,-0.8410772009,6.814198017,0.4785493848,-2.862938881,1.708771273,6,-0.6024361422,166,0.4977971293,98.6987915,-0.4868291661
afmv2_c7987e855376,afmv2_c7987e855376,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c7987e855376.npy,data/plane_corrected_afm/6084/N6084_1um_005/N6084_1um_005_plane_corrected.npy,data/plane_corrected_afm/6084/N6084_1um_005/N6084_1um_005_plane_corrected.npy,physical_height,1,2.472767591,-0.5720029855,1.952695727,-0.5816037868,11.63384247,-0.5753630852,0.3824848235,-0.6489734496,0.350255698,-0.6636622812,0.1263558269,-0.4887719757,12.87323761,-0.6967925299,8.213603973,-0.7428435044,5.167373657,-1.086358946,-3.684068441,-0.4165246694,46,2.122447097,46,-0.5824985751,356.1739197,0.1303058396
afmv2_ad79db865454,afmv2_ad79db865454,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ad79db865454.npy,data/plane_corrected_afm/6084/N6084_1um_006/N6084_1um_006_plane_corrected.npy,data/plane_corrected_afm/6084/N6084_1um_006/N6084_1um_006_plane_corrected.npy,physical_height,1,1.553037405,-0.8793904796,1.214340568,-0.902096223,7.394963741,-0.8893285074,0.3271614611,-0.735117477,0.2281508595,-0.920083226,0.3117941022,1.219169561,12.10731411,-1.406840862,7.112981796,-1.866354601,4.730479717,-1.501520989,-3.66763854,-0.3739998309,9,-0.3980698993,80,-0.2764147922,204.8000031,-0.2325181098
afmv2_ababa63b66bb,afmv2_ababa63b66bb,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ababa63b66bb.npy,data/plane_corrected_afm/6085/N6085_1um_000/N6085_1um_000_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_000/N6085_1um_000_plane_corrected.npy,physical_height,3,3.793199778,-0.1306949287,3.076049566,-0.09399778301,16.73478127,-0.1975465667,0.4586654305,-0.5303525993,0.3399399221,-0.6853254768,0.255797714,0.703426211,13.06092167,-0.5228002791,8.396795273,-0.5558424947,4.922307968,-1.319234623,-3.949700356,-1.104048854,34,1.304982125,22,-0.798557716,744.7272949,1.061618666
afmv2_26dacd365a64,afmv2_26dacd365a64,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_26dacd365a64.npy,data/plane_corrected_afm/6085/N6085_1um_001/N6085_1um_001_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_001/N6085_1um_001_plane_corrected.npy,physical_height,1,2.119976997,-0.689910844,1.670231223,-0.704211093,10.3790102,-0.6683060469,0.423758477,-0.584706229,0.2965501845,-0.7764442044,0.2423369884,0.5794489343,12.71788979,-0.8408075137,8.000025749,-0.960863375,4.872801304,-1.366278736,-3.723093033,-0.5175304193,10,-0.3299478183,76,-0.312424649,215.578949,-0.2066823528
afmv2_7f8805e92f19,afmv2_7f8805e92f19,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7f8805e92f19.npy,data/plane_corrected_afm/6085/N6085_1um_002/N6085_1um_002_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_002/N6085_1um_002_plane_corrected.npy,physical_height,3,3.094774723,-0.3641189597,2.44879365,-0.3662661814,14.34710884,-0.3743967741,0.4818538725,-0.494245868,0.3334023058,-0.699054513,0.2200424075,0.3741092292,13.02886677,-0.5525167303,8.233408928,-0.7226266787,4.967110634,-1.276660523,-3.917683601,-1.021181201,14,-0.05745949439,38,-0.6545182887,431.1578979,0.3100328608
afmv2_c0026afb0f56,afmv2_c0026afb0f56,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c0026afb0f56.npy,data/plane_corrected_afm/6085/N6085_1um_003/N6085_1um_003_plane_corrected.npy,data/plane_corrected_afm/6085/N6085_1um_003/N6085_1um_003_plane_corrected.npy,physical_height,3,3.156549931,-0.3434727673,2.485030651,-0.3505370508,15.18309689,-0.3124767811,0.5120501518,-0.4472272307,0.3567948043,-0.649930116,0.3535256982,1.603529942,13.09302902,-0.4930352043,8.264462471,-0.6909273355,4.947952747,-1.294865462,-3.946365356,-1.09541701,13,-0.1255815754,44,-0.6005035035,372.3636475,0.1691105499
afmv2_d842f99534ef,afmv2_d842f99534ef,6087,6087,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_d842f99534ef.npy,data/plane_corrected_afm/6087/N87_Ctr_000/N87_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6087/N87_Ctr_000/N87_Ctr_000_plane_corrected.npy,physical_height,0,7.426691055,1.083671845,5.992184162,1.171787482,29.59836769,0.755234015,1.770925164,1.5129675,1.684206724,2.137643437,0.1587564498,-0.1903526252,15.42216015,1.66618262,11.05162144,2.154194355,9.084968567,2.63636769,-3.027738571,1.282226998,7,-0.5343140612,97,-0.1233729007,168.9072113,-0.3185485487
afmv2_fdd58e8b79c6,afmv2_fdd58e8b79c6,6087,6087,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fdd58e8b79c6.npy,data/plane_corrected_afm/6087/N87_Ctr_001/N87_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6087/N87_Ctr_001/N87_Ctr_001_plane_corrected.npy,physical_height,0,7.28965044,1.037870835,5.793811798,1.085681438,30.67328072,0.834850712,1.755782485,1.489388829,1.596435905,1.953324154,0.1010562256,-0.7217888102,15.30599499,1.558491867,10.88581562,1.98494038,8.748737335,2.316861209,-3.08224678,1.141145638,7,-0.5343140612,108,-0.0243457945,151.7037048,-0.3597831571
afmv2_eed2482bdedd,afmv2_eed2482bdedd,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_eed2482bdedd.npy,data/plane_corrected_afm/6088/N88_Ctr_000/N88_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6088/N88_Ctr_000/N88_Ctr_000_plane_corrected.npy,physical_height,1,1.832319617,-0.7860502146,1.370948195,-0.8341186931,9.395983696,-0.7411168894,0.3175281584,-0.750117496,0.2991038859,-0.771081415,0.08596479148,-0.8607853962,13.57249641,-0.04854561704,8.667856216,-0.2791444746,6.736773014,0.4049756418,-3.334140301,0.4891799748,10,-0.3299478183,402,2.622378681,163.0248718,-0.3326477653
afmv2_156a052dffdc,afmv2_156a052dffdc,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_156a052dffdc.npy,data/plane_corrected_afm/6088/N88_Ctr_001/N88_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6088/N88_Ctr_001/N88_Ctr_001_plane_corrected.npy,physical_height,3,3.987057686,-0.06590473534,3.087489367,-0.08903219206,20.25159454,0.06293688512,0.3173484802,-0.750397273,0.2990266681,-0.7712435729,0.1716001332,-0.07205849029,14.25575638,0.5848696024,9.871751785,0.949787723,6.842537403,0.5054791183,-3.598331928,-0.1946163713,99,5.732917388,110,-0.006340866091,595.7817993,0.7046153319
afmv2_606c172be78e,afmv2_606c172be78e,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_606c172be78e.npy,data/plane_corrected_afm/6088/N88_Ctr_002/N88_Ctr_002_plane_corrected.npy,data/plane_corrected_afm/6088/N88_Ctr_002/N88_Ctr_002_plane_corrected.npy,physical_height,1,1.751564145,-0.8130398933,1.30550921,-0.8625233158,8.866008759,-0.7803710921,0.3129686713,-0.757217075,0.2905808985,-0.7889797433,0.09676417708,-0.7613198506,13.56474781,-0.05572894606,8.69610405,-0.2503091889,6.705069065,0.3748487047,-3.338717699,0.4773324834,10,-0.3299478183,465,3.189533926,140.9354858,-0.385593203
afmv2_c298a87f9ac7,afmv2_c298a87f9ac7,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c298a87f9ac7.npy,data/plane_corrected_afm/6090/N6090_1um_000/N6090_1um_000_plane_corrected.npy,data/plane_corrected_afm/6090/N6090_1um_000/N6090_1um_000_plane_corrected.npy,physical_height,1,2.478907347,-0.5699509878,1.926407099,-0.5930146998,12.49911499,-0.511274049,0.4355817735,-0.5662961698,0.3094703555,-0.7493117623,0.3202655017,1.297193664,12.57167721,-0.9763536857,7.846178055,-1.117910539,4.052335739,-2.145932856,-3.947041512,-1.097167077,10,-0.3299478183,49,-0.5554911825,334.3673401,0.07803825274
afmv2_dba1ae57a43d,afmv2_dba1ae57a43d,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_dba1ae57a43d.npy,data/plane_corrected_afm/6090/N6090_1um_001/N6090_1um_001_plane_corrected.npy,data/plane_corrected_afm/6090/N6090_1um_001/N6090_1um_001_plane_corrected.npy,physical_height,3,4.685108185,0.1673941135,3.769524097,0.2070136464,20.51525688,0.08246583681,0.4984125197,-0.4684623925,0.3375355005,-0.6903747776,0.1444103867,-0.322484123,13.10972786,-0.4775545675,8.449551582,-0.5019890473,5.40959692,-0.8561843069,-3.845478296,-0.834295173,48,2.258691259,26,-0.7625478592,630.1538696,0.7870007955
afmv2_858bfac1013f,afmv2_858bfac1013f,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_858bfac1013f.npy,data/plane_corrected_afm/6090/N6090_1um_002/N6090_1um_002_plane_corrected.npy,data/plane_corrected_afm/6090/N6090_1um_002/N6090_1um_002_plane_corrected.npy,physical_height,3,4.896469116,0.2380340772,3.988873243,0.3022249296,21.05255699,0.1222626007,0.4982076585,-0.468781382,0.3404451013,-0.6842645973,0.04821326584,-1.208488149,13.29859734,-0.3024633748,8.866171837,-0.07670461337,5.752391338,-0.5304411048,-3.731057167,-0.5381436605,54,2.667423745,30,-0.7265380023,546.1333618,0.5856143667
afmv2_ed15ac0d2ac5,afmv2_ed15ac0d2ac5,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ed15ac0d2ac5.npy,data/plane_corrected_afm/6093/N6093_1um_000/N6093_1um_000_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_000/N6093_1um_000_plane_corrected.npy,physical_height,0,7.464062691,1.096162001,5.805197239,1.090623433,34.13291168,1.091098782,1.376425505,0.8986919401,1.172135115,1.062289771,0.2559809983,0.7051143137,14.9599371,1.237679374,9.952698708,1.032418046,5.799983025,-0.4852167146,-4.25551033,-1.895564259,9,-0.3980698993,50,-0.5464887183,327.6799927,0.06200953492
afmv2_20a7bc5e55e5,afmv2_20a7bc5e55e5,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_20a7bc5e55e5.npy,data/plane_corrected_afm/6093/N6093_1um_001/N6093_1um_001_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_001/N6093_1um_001_plane_corrected.npy,physical_height,0,7.117938519,0.9804821599,5.674995899,1.034107887,31.11752319,0.8677548792,1.414067626,0.9573045001,1.17283833,1.063766527,0.129119575,-0.4633170356,14.92033577,1.200967016,10.00765991,1.08852224,6.084501743,-0.2148504735,-4.062776089,-1.396718133,8,-0.4661919802,65,-0.4114517552,252.0615387,-0.1192382437
afmv2_b008b414ea15,afmv2_b008b414ea15,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b008b414ea15.npy,data/plane_corrected_afm/6093/N6093_1um_002/N6093_1um_002_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_002/N6093_1um_002_plane_corrected.npy,physical_height,0,7.007249832,0.943488356,5.477526188,0.9483936508,32.69696426,0.9847409772,1.340240359,0.8423480363,1.156280994,1.028996015,0.2197782099,0.3716758909,14.93398476,1.213620293,9.946266174,1.025851739,6.331213951,0.01958982194,-4.034115791,-1.32253786,9,-0.3980698993,54,-0.5104788615,303.4074097,0.003831252797
afmv2_57ed3b3d5ff4,afmv2_57ed3b3d5ff4,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_57ed3b3d5ff4.npy,data/plane_corrected_afm/6093/N6093_1um_003/N6093_1um_003_plane_corrected.npy,data/plane_corrected_afm/6093/N6093_1um_003/N6093_1um_003_plane_corrected.npy,physical_height,3,5.357645988,0.3921662403,4.266124725,0.4225694573,24.52589035,0.3795255809,1.141272306,0.53253481,0.8325327635,0.3491226524,0.1219365671,-0.5294746696,14.3654747,0.6865838207,9.472042084,0.5417655208,5.353190422,-0.9097850434,-4.059238434,-1.387561766,8,-0.4661919802,74,-0.3304295774,221.4054108,-0.1927170679
afmv2_2bab49f8c0b9,afmv2_2bab49f8c0b9,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_2bab49f8c0b9.npy,data/plane_corrected_afm/6095/N6095_100_nm_001/N6095_100_nm_001_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_100_nm_001/N6095_100_nm_001_plane_corrected.npy,physical_height,0,9.867135048,1.899304489,8.314344406,2.179750635,36.88086319,1.294634154,1.745893836,1.47399121,1.5703789,1.898604276,0.1329201013,-0.4283130608,15.46429443,1.705243147,10.64684868,1.741003801,7.965972424,1.573032444,-3.659953833,-0.3541098191,9,-0.3980698993,52,-0.5284837899,315.0769348,0.0318016144
afmv2_e1baeb01b2c9,afmv2_e1baeb01b2c9,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_e1baeb01b2c9.npy,data/plane_corrected_afm/6095/N6095_1um/N6095_1um_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um/N6095_1um_plane_corrected.npy,physical_height,0,8.617266655,1.481579901,7.078791142,1.643443045,34.57570267,1.123895441,1.772754192,1.51581548,1.40620172,1.553831144,0.06592261046,-1.04537983,15.21404648,1.473251127,10.37033176,1.45873634,7.852087975,1.464812814,-3.480080605,0.1114486752,8,-0.4661919802,73,-0.3394320416,224.4383545,-0.1854474891
afmv2_b928fd099e62,afmv2_b928fd099e62,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b928fd099e62.npy,data/plane_corrected_afm/6095/N6095_1um_003/N6095_1um_003_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um_003/N6095_1um_003_plane_corrected.npy,physical_height,0,8.149551392,1.32526251,6.690817356,1.475038095,33.42092514,1.038363338,1.762875915,1.500434011,1.411392093,1.56473096,0.266464144,0.8016671961,15.25382042,1.510123504,10.3714304,1.459857827,7.707023621,1.326964224,-3.544637203,-0.05564051813,8,-0.4661919802,80,-0.2764147922,204.7875061,-0.2325480635
afmv2_842c2c47f61e,afmv2_842c2c47f61e,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_842c2c47f61e.npy,data/plane_corrected_afm/6095/N6095_1um_005/N6095_1um_005_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um_005/N6095_1um_005_plane_corrected.npy,physical_height,2,20.10235405,5.320066762,13.18889332,4.295610512,98.4913559,5.858002344,1.931791902,1.763453155,1.569398165,1.896544726,0.1295625418,-0.45923718,15.60117817,1.83214103,10.47591019,1.566510415,7.987209797,1.593213432,-3.939377069,-1.077329514,33,1.236860044,22,-0.798557716,744.7272949,1.061618666
afmv2_fb918a95fb2f,afmv2_fb918a95fb2f,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fb918a95fb2f.npy,data/plane_corrected_afm/6095/N6095_1um_006/N6095_1um_006_plane_corrected.npy,data/plane_corrected_afm/6095/N6095_1um_006/N6095_1um_006_plane_corrected.npy,physical_height,2,12.21884155,2.685279746,9.592104912,2.734378814,57.45241547,2.818328628,1.752964497,1.485000939,1.630635619,2.025143773,0.09332878143,-0.7929608638,15.58738518,1.819354258,10.64174652,1.735795535,7.6427598,1.265897002,-3.910540104,-1.002691981,12,-0.1937036563,45,-0.5915010393,364.0888977,0.1492770312
afmv2_c5238dd61b30,afmv2_c5238dd61b30,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c5238dd61b30.npy,data/plane_corrected_afm/6097/N6097_1um_000/N6097_1um_000_plane_corrected.npy,data/plane_corrected_afm/6097/N6097_1um_000/N6097_1um_000_plane_corrected.npy,physical_height,0,8.890719414,1.572971876,7.477584839,1.816544515,35.14889526,1.166350691,1.798641562,1.556124713,1.361486673,1.459929258,0.1937003583,0.1314911402,15.23768044,1.495160957,10.40035915,1.48938819,7.678361416,1.299727729,-3.600949049,-0.2013901582,8,-0.4661919802,70,-0.3664394342,234.0571442,-0.1623924784
afmv2_a77c91932c55,afmv2_a77c91932c55,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_a77c91932c55.npy,data/plane_corrected_afm/6097/N6097_2um_002/N6097_2um_002_plane_corrected.npy,data/plane_corrected_afm/6097/N6097_2um_002/N6097_2um_002_plane_corrected.npy,physical_height,0,9.694090843,1.841470545,8.232851028,2.144377399,37.92456055,1.371938767,1.905872226,1.723093618,1.439682961,1.624141965,0.2075564265,0.2591096395,15.38983631,1.636216848,10.57497883,1.667639321,8.188357353,1.784355544,-3.512363195,0.02789297229,9,-0.3980698993,76,-0.312424649,215.578949,-0.2066823528
afmv2_e49cd22a41ac,afmv2_e49cd22a41ac,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_e49cd22a41ac.npy,data/plane_corrected_afm/6097/N6097_2um_003/N6097_2um_003_plane_corrected.npy,data/plane_corrected_afm/6097/N6097_2um_003/N6097_2um_003_plane_corrected.npy,physical_height,0,10.04076004,1.957332541,8.850180626,2.412337153,34.56719208,1.123265079,1.745400906,1.473223669,1.59423089,1.948693608,0.3751283884,1.802497129,15.480793,1.720538123,10.76216412,1.858717381,7.247853756,0.890634301,-3.856535435,-0.8629139121,9,-0.3980698993,69,-0.3754418984,237.4492798,-0.1542619625
afmv2_6b6db3c8aeeb,afmv2_6b6db3c8aeeb,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_6b6db3c8aeeb.npy,data/plane_corrected_afm/6097/N6097_2um_005/N6097_2um_005_plane_corrected.npy,data/plane_corrected_afm/6097/N6097_2um_005/N6097_2um_005_plane_corrected.npy,physical_height,0,8.574290276,1.467216557,7.110120296,1.657041862,33.74217987,1.062158045,1.460613132,1.029780524,1.212347507,1.146736052,0.2647404969,0.7857918949,15.05163479,1.322687592,10.37112904,1.4595502,6.193210602,-0.1115489903,-4.11190176,-1.523868091,9,-0.3980698993,53,-0.5194813257,309.1320801,0.01755255677
afmv2_79f63463b280,afmv2_79f63463b280,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_79f63463b280.npy,data/plane_corrected_afm/6097/N6097_2um_008/N6097_2um_008_plane_corrected.npy,data/plane_corrected_afm/6097/N6097_2um_008/N6097_2um_008_plane_corrected.npy,physical_height,0,9.224106789,1.684394891,7.489807606,1.821849962,39.282341,1.472506898,1.546865582,1.164084245,1.189392209,1.098529779,0.3189080656,1.284691275,14.98915291,1.264763851,10.35800171,1.44614987,5.935156822,-0.3567667073,-4.192862511,-1.73341548,9,-0.3980698993,51,-0.5374862541,321.2549133,0.04660944001
afmv2_5ea4f4fca681,afmv2_5ea4f4fca681,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_5ea4f4fca681.npy,data/plane_corrected_afm/6097/N6097_2um_011/N6097_2um_011_plane_corrected.npy,data/plane_corrected_afm/6097/N6097_2um_011/N6097_2um_011_plane_corrected.npy,physical_height,0,8.947692871,1.592013252,7.574222565,1.858491348,33.6468811,1.055099452,2.828329086,3.159451524,2.065459251,2.938276191,0.2603667974,0.7455088248,14.71087265,1.006784517,9.994988441,1.075587251,6.454333305,0.136584996,-3.76633215,-0.6294444514,5,-0.6705582232,44,-0.6005035035,93.09091187,-0.5002705375
afmv2_050afb9e8b26,afmv2_050afb9e8b26,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_050afb9e8b26.npy,data/plane_corrected_afm/6097/N6097_2um_cs_001/N6097_2um_cs_001_plane_corrected.npy,data/plane_corrected_afm/6097/N6097_2um_cs_001/N6097_2um_cs_001_plane_corrected.npy,physical_height,0,10.35281563,2.061626156,8.912077904,2.439204452,39.30933762,1.474506485,3.771606207,4.628228666,2.767503262,4.412573121,0.0747981593,-0.9636333918,15.19351006,1.454212867,10.34617138,1.434073512,7.71510458,1.334643222,-3.398537874,0.3225023794,4,-0.7386803041,63,-0.4294566836,65.01587677,-0.5675628118
afmv2_aec547ed6bf8,afmv2_aec547ed6bf8,6101,6101,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_aec547ed6bf8.npy,data/plane_corrected_afm/6101/N6101_1um_002/N6101_1um_002_plane_corrected.npy,data/plane_corrected_afm/6101/N6101_1um_002/N6101_1um_002_plane_corrected.npy,physical_height,1,2.12704277,-0.6875493577,1.608908176,-0.7308291405,11.23027039,-0.6052548765,0.1169701591,-1.062406428,0.09106431156,-1.207965857,0.5393352509,3.314891054,11.5570879,-1.916927316,7.910438538,-1.052313673,5.130096436,-1.12178193,-3.223488331,0.7755759277,51,2.463057502,76,-0.312424649,215.578949,-0.2066823528
afmv2_b3b9b3394602,afmv2_b3b9b3394602,6101,6101,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b3b9b3394602.npy,data/plane_corrected_afm/6101/N6101_5um_001/N6101_5um_001_plane_corrected.npy,data/plane_corrected_afm/6101/N6101_5um_001/N6101_5um_001_plane_corrected.npy,physical_height,1,0.7078356743,-1.161869457,0.5443351865,-1.19292057,3.240720987,-1.197025109,0.08132988214,-1.117901916,0.06144146249,-1.27017403,0.1191695556,-0.5549596666,9.823076248,-3.524440443,6.502383232,-2.489651384,4.915862083,-1.325359878,-2.748240471,2.00564046,27,0.8281275583,343,2.091233293,47.76676559,-0.6089067288
afmv2_06e9a8457ab9,afmv2_06e9a8457ab9,6058,6058,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_06e9a8457ab9.npy,data/plane_corrected_afm/6058/N58_Ctr_000/N58_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6058/N58_Ctr_000/N58_Ctr_000_plane_corrected.npy,physical_height,3,5.841896534,0.5540099682,4.556092739,0.5484337573,27.66728783,0.6122027225,1.131164074,0.5167952784,1.006361246,0.7141635816,0.1476658583,-0.2925002636,14.50712395,0.8178995639,9.412350655,0.4808327282,5.901864052,-0.3884034346,-3.952002764,-1.110008082,9,-0.3980698993,66,-0.402449291,248.2424316,-0.1283921558
