row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,scan_size_um,height_shape,network_min,network_max,network_mean,network_std,physical_min,physical_max,physical_mean,physical_std,looks_per_image_normalized,network_ra,physical_ra,stored_ra,v3_table_ra,network_island_count,physical_island_count,stored_island_count,v3_table_island_count,network_rq,physical_rq,stored_rq,v3_table_rq,network_autocorrelation_length_px,physical_autocorrelation_length_px,stored_autocorrelation_length_px,v3_table_autocorrelation_length_px,network_psd_slope,physical_psd_slope,stored_psd_slope,v3_table_psd_slope,network_robust_range,physical_robust_range,stored_robust_range,v3_table_robust_range,network_height_std,physical_height_std,stored_height_std,scale_rq,scale_ra,scale_std,scale_range
afmv2_969a4aa259ff,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_969a4aa259ff.npy,data/plane_corrected_afm/6063/N63_Ctr_002/N63_Ctr_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.19123044610023499,0.4084511697292328,-19.80588150024414,15.703771591186523,0.0,6.156959533691406,True,0.3245461716033544,4.860370440100354,4.860370636,4.860370636,33.0,37.0,37,37,0.408451170969025,6.156959585043867,6.156959534,6.156959534,5.0,9.0,9,9,-3.7802079107997844,-4.056338088217176,-4.05633831,-4.05633831,1.9997944444417954,29.925972366333013,29.92597198,29.92597198,0.408451170969025,6.156959585043867,6.156959534,15.073918310570303,14.975898239959761,15.073918310570303,14.96452420372949
afmv2_ca33a3a6c25e,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ca33a3a6c25e.npy,data/plane_corrected_afm/6063/N63_Ctr_003/N63_Ctr_003_plane_corrected.npy,1,512x512,-1.0,1.0,0.17746217548847198,0.4088036119937897,-17.607622146606445,13.583438873291016,-4.470348358154297e-08,5.606348991394043,True,0.3158619618140215,4.315341046463461,4.315340996,4.315340996,43.0,99.0,99,99,0.4088036172608803,5.606348708314607,5.606348515,5.606348515,4.0,17.0,17,17,-3.431367989633843,-4.0549641654376085,-4.054964066,-4.054964066,1.9999110990762712,27.30367414474488,27.3036747,27.3036747,0.4088036172608803,5.606348708314607,5.606348515,13.71403889691339,13.662110567793913,13.71403889691339,13.652443929810698
afmv2_812289c14cda,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_812289c14cda.npy,data/plane_corrected_afm/6063/N63_Ctr_004/N63_Ctr_004_plane_corrected.npy,1,512x512,-1.0,1.0,0.19848211109638214,0.4213927090167999,-17.433517456054688,11.692468643188477,0.0,5.709474563598633,True,0.3182750395460523,4.306452862374487,4.306452751,4.306452751,36.0,85.0,85,85,0.421392686550962,5.7094745715784025,5.709474564,5.709474564,4.0,17.0,17,17,-3.386715829415889,-4.038947749097228,-4.038947582,-4.038947582,1.9999663591384889,27.021337537765504,27.02133751,27.02133751,0.421392686550962,5.7094745715784025,5.709474564,13.549059473028883,13.530601923784763,13.549059473028883,13.510896027973835
afmv2_96f2797cc383,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_96f2797cc383.npy,data/plane_corrected_afm/6063/N63_Edg_000/N63_Edg_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.08681675791740417,0.3856216371059418,-19.6578369140625,19.691591262817383,-5.960464477539063e-08,5.730515956878662,True,0.3035615970191914,4.466432910055467,4.466433048,4.466433048,31.0,32.0,32,32,0.38562162927985616,5.7305159366577785,5.730515957,5.730515957,6.0,11.0,11,11,-3.785086398658584,-4.140030897036031,-4.140030861,-4.140030861,1.9988784235715866,29.662129020690923,29.66212845,29.66212845,0.38562162927985616,5.7305159366577785,5.730515957,14.860462955253443,14.713431981888986,14.860462955253443,14.839386263267963
afmv2_2b8aad145f0f,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_2b8aad145f0f.npy,data/plane_corrected_afm/6063/N63_Edg_001/N63_Edg_001_plane_corrected.npy,1,256x256,-1.0,1.0,0.1778601109981537,0.39728984236717224,-22.44121551513672,20.0385799407959,0.0,6.177533149719238,True,0.30160285775956974,4.633197419582707,4.633197308,4.633197308,30.0,38.0,38,38,0.397289838857885,6.177532981509957,6.17753315,6.17753315,5.0,9.0,9,9,-3.6783846848503146,-3.986458548580854,-3.98645854,-3.98645854,1.999182774424553,30.575641632080085,30.57564163,30.57564163,0.397289838857885,6.177532981509957,6.17753315,15.549184442443618,15.36191485054222,15.549184442443618,15.294070168687309
afmv2_24c3885c93f7,6065,6065,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_24c3885c93f7.npy,data/plane_corrected_afm/6065/N65_Ctr_000/N65_Ctr_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.15961554646492004,0.4247026741504669,-12.282889366149902,20.140554428100586,5.960464477539063e-08,4.734302520751953,True,0.3408197451740534,3.767776316584924,3.767776251,3.767776251,147.0,175.0,175,175,0.4247026773195052,4.734302553369727,4.734302521,4.734302521,4.0,7.0,7,7,-3.3659237950811254,-3.919757871696188,-3.919757843,-3.919757843,1.9997884583473207,21.9954113483429,21.99541092,21.99541092,0.4247026773195052,4.734302553369727,4.734302521,11.147333902508217,11.055041176269752,11.147333902508217,10.99886903363794
afmv2_485224cc5805,6065,6065,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_485224cc5805.npy,data/plane_corrected_afm/6065/N65_Edg_000/N65_Edg_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.24359533190727234,0.4389111399650574,-15.206910133361816,27.677310943603516,-2.384185791015625e-07,6.92729377746582,True,0.353785188317011,5.540840118111899,5.540840149,5.540840149,63.0,77.0,77,77,0.4389111375873508,6.927293598710212,6.927293777,6.927293777,25.0,50.0,50,50,-3.6371119735278583,-4.084198547060372,-4.084198475,-4.084198475,1.9999211418628693,31.198893308639533,31.19889259,31.19889259,0.4389111375873508,6.927293598710212,6.927293777,15.782906847132724,15.661594382936691,15.782906847132724,15.60006175022414
afmv2_02a0adb35817,6065,6065,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_02a0adb35817.npy,data/plane_corrected_afm/6065/N65_Edg_001/N65_Edg_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.20487619936466217,0.43403729796409607,-18.36603546142578,24.914077758789062,-1.1920928955078125e-07,5.60673713684082,True,0.3468080830047584,4.452380946806057,4.452381134,4.452381134,119.0,134.0,134,134,0.43403729302106087,5.606737367177047,5.606737137,5.606737137,15.0,28.0,28,28,-3.4875278031726706,-3.970103111687234,-3.970103025,-3.970103025,1.9995504492521285,25.443719482421876,25.44371986,25.44371986,0.43403729302106087,5.606737367177047,5.606737137,12.917639699003907,12.838169480452876,12.917639699003907,12.72471994489478
afmv2_7d841c079940,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7d841c079940.npy,data/plane_corrected_afm/6066/N66_Ctr_000/N66_Ctr_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.0992681160569191,0.38198044896125793,-35.31316375732422,18.218257904052734,7.676135282963514e-10,5.695394515991211,True,0.29235376556232046,4.296764447704655,4.296764374,4.296764374,60.0,68.0,68,68,0.381980466827958,5.695394564868349,5.695394516,5.695394516,5.0,10.0,10,10,-3.6616456123507635,-3.953492128495723,-3.953492165,-3.953492165,1.9995567321777343,29.119109106063846,29.1191082,29.1191082,0.381980466827958,5.695394564868349,5.695394516,14.910172271802383,14.69714077203744,14.910172271802383,14.562782159398886
afmv2_25a88e4709ca,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_25a88e4709ca.npy,data/plane_corrected_afm/6066/N66_Ctr_001/N66_Ctr_001_plane_corrected.npy,1,256x256,-1.0,1.0,0.20385009050369263,0.3961021602153778,-18.088817596435547,12.771846771240234,-1.051375875249505e-09,4.572864055633545,True,0.31010258077435815,3.5434110179539644,3.543411016,3.543411016,70.0,80.0,80,80,0.3961021508131614,4.572864060473367,4.572864056,4.572864056,4.0,8.0,8,8,-3.2695212474494606,-3.740447361609263,-3.740447283,-3.740447283,1.999954634308815,22.761950874328612,22.76195145,22.76195145,0.3961021508131614,4.572864060473367,4.572864056,11.54465849550601,11.42657700269924,11.54465849550601,11.381233595928615
afmv2_81d7001323e0,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_81d7001323e0.npy,data/plane_corrected_afm/6066/N66_Ctr_002/N66_Ctr_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.09448522329330444,0.3824433386325836,-18.055143356323242,19.415443420410156,0.0,5.158692359924316,True,0.30138920757951315,4.022643819504073,4.022644043,4.022644043,39.0,54.0,54,54,0.3824433187887116,5.158692197280746,5.15869236,5.15869236,5.0,9.0,9,9,-3.69062136227163,-3.97422549257032,-3.974225521,-3.974225521,1.9994193983078001,26.85344796180725,26.85344887,26.85344887,0.3824433187887116,5.158692197280746,5.15869236,13.488775836428635,13.347006854725581,13.488775836428635,13.430622902095754
afmv2_3d4104b11885,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_3d4104b11885.npy,data/plane_corrected_afm/6066/N66_Ctr_003/N66_Ctr_003_plane_corrected.npy,1,512x512,-1.0,1.0,0.19629496335983276,0.41191133856773376,-17.937576293945312,15.05888843536377,-1.5061232261359692e-09,4.693630218505859,True,0.326031991909163,3.684173639971526,3.684173584,3.684173584,62.0,96.0,96,96,0.4119113429854167,4.693630117057649,4.693630219,4.693630219,4.0,15.0,15,15,-3.0215478614591156,-3.8855118545956557,-3.885511875,-3.885511875,1.9999291563034058,22.49353481292725,22.49353409,22.49353409,0.4119113429854167,4.693630117057649,4.693630219,11.394758112363567,11.300037209225737,11.394758112363567,11.247165801864432
afmv2_6fcfe2858e0e,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_6fcfe2858e0e.npy,data/plane_corrected_afm/6066/N66_Edg_000/N66_Edg_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.10721763968467712,0.39229822158813477,-18.75031089782715,17.79658317565918,2.546585164964199e-11,4.971898078918457,True,0.3077486963734485,3.8550163870042544,3.85501647,3.85501647,67.0,89.0,89,89,0.3922982341915338,4.971897888763748,4.971898079,4.971898079,4.0,8.0,8,8,-3.307127381033087,-3.7958294771072985,-3.795829535,-3.795829535,1.9990646356344222,24.904446363449104,24.90444565,24.90444565,0.3922982341915338,4.971897888763748,4.971898079,12.673770757622867,12.526507609722737,12.673770757622867,12.458049589549885
afmv2_50e47712b4ee,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_50e47712b4ee.npy,data/plane_corrected_afm/6066/N66_Edg_001/N66_Edg_001_plane_corrected.npy,1,512x512,-1.0,1.0,0.19516825675964355,0.3969283401966095,-19.338977813720703,13.723587989807129,1.1259544407948852e-09,5.014744281768799,True,0.3123991715126222,3.9213355370114216,3.921335459,3.921335459,84.0,122.0,122,122,0.3969283412496726,5.014744251243732,5.014744282,5.014744282,4.0,14.0,14,14,-3.0542424561216994,-3.881311380901706,-3.881311417,-3.881311417,1.9995750862360002,24.858361663818368,24.8583622,24.8583622,0.3969283412496726,5.014744251243732,5.014744282,12.633878033136966,12.552323740247127,12.633878033136966,12.431822058061217
afmv2_4ac9fb1fabca,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_4ac9fb1fabca.npy,data/plane_corrected_afm/6067/N6059_1um_004/N6059_1um_004_plane_corrected.npy,1,512x512,-1.0,1.0,0.08048595488071442,0.4090598523616791,-8.249957084655762,4.658229351043701,3.0468072509393096e-11,1.300249457359314,True,0.3259088714821074,1.0170282157847375,1.017028213,1.017028213,158.0,949.0,949,949,0.4090598490114112,1.300249401247498,1.300249457,1.300249457,3.0,12.0,12,12,-2.2299184706709494,-2.649980441163428,-2.649980545,-2.649980545,1.9999104559421539,6.210784077644352,6.210783958,6.210783958,0.4090598490114112,1.300249401247498,1.300249457,3.178628761512172,3.1205907687007315,3.178628761512172,3.1055310797495
afmv2_17b7cb647d0a,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_17b7cb647d0a.npy,data/plane_corrected_afm/6067/N6067_1um_000/N6067_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.08807787299156189,0.4200461506843567,-6.179009914398193,4.277106761932373,3.5561242839321494e-10,1.274350881576538,True,0.33689761500647464,1.009585442365836,1.0095855,1.0095855,140.0,269.0,269,269,0.420046158069015,1.27435091282184,1.274350882,1.274350882,3.0,6.0,6,6,-2.55106521748829,-2.8862135844168573,-2.886213541,-2.886213541,1.9991859900951385,6.012849593162537,6.012849808,6.012849808,0.420046158069015,1.27435091282184,1.274350882,3.0338354210407035,2.9967129400617254,3.0338354210407035,3.007648924588749
afmv2_126a9303f557,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_126a9303f557.npy,data/plane_corrected_afm/6067/N6067_1um_006/N6067_1um_006_plane_corrected.npy,1,256x256,-1.0,1.0,0.09727036952972412,0.41438770294189453,-5.564241409301758,4.768558979034424,-2.382876118645072e-10,1.2625596523284912,True,0.32903564794145723,0.9876437044979698,0.9876437187,0.9876437187,122.0,230.0,230,230,0.41438769917711094,1.2625596406584103,1.262559652,1.262559652,4.0,7.0,7,7,-2.6299815615374156,-2.737539498691174,-2.73753953,-2.73753953,1.999612289071083,5.970872187614443,5.970872402,5.970872402,0.41438769917711094,1.2625596406584103,1.262559652,3.0468077193545926,3.0016313146522458,3.0468077193545926,2.9860149491220636
afmv2_effcf42d72c3,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_effcf42d72c3.npy,data/plane_corrected_afm/6067/N6067_1um_007/N6067_1um_007_plane_corrected.npy,1,256x256,-1.0,1.0,0.13409169018268585,0.4062211811542511,-8.526084899902344,4.756664752960205,9.32686816668138e-10,1.2814818620681763,True,0.3227324933671846,1.0017147117655427,1.001714706,1.001714706,118.0,189.0,189,189,0.40622117447630834,1.281481879589352,1.281481862,1.281481862,4.0,7.0,7,7,-2.5746578332783017,-3.1103130042020535,-3.110312939,-3.110312939,1.9993989169597626,6.162978625297547,6.162978649,6.162978649,0.40622117447630834,1.281481879589352,1.281481862,3.1546407723364274,3.1038545307734324,3.1546407723364274,3.082415706550858
afmv2_50bef47f7d10,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_50bef47f7d10.npy,data/plane_corrected_afm/6068/Area_1_GRX_Non_ODS_100hr_Ox_900C_20min_009/Area_1_GRX_Non_ODS_100hr_Ox_900C_20min_009_plane_corrected.npy,1,256x256,-1.0,1.0,-0.04309932142496109,0.5788317918777466,-19.14386749267578,31.41090965270996,-2.9802322387695312e-08,11.039237022399902,True,0.5109398796437643,9.718487799023366,9.71848774,9.71848774,100.0,119.0,119,119,0.5788317917276684,11.039237604816568,11.03923798,11.03923798,3.0,6.0,6,6,-3.5312608893450306,-3.7151219308978156,-3.715121984,-3.715121984,1.9997590720653533,37.65274410247804,37.65274429,37.65274429,0.5788317917276684,11.039237604816568,11.03923798,19.07158135158264,19.020804963979824,19.07158135158264,18.8286402239397
afmv2_ac9664a7114e,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ac9664a7114e.npy,data/plane_corrected_afm/6068/N68_Ctr_001/N68_Ctr_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.0017822919180616736,0.5326051115989685,-24.81696128845215,26.152509689331055,-1.5279510989785194e-10,9.810490608215332,True,0.4643074155490441,8.527712668651198,8.527712822,8.527712822,110.0,115.0,115,115,0.5326051429284907,9.810490602602332,9.810490608,9.810490608,3.0,6.0,6,6,-3.4040258359201805,-3.5882796411910483,-3.588279724,-3.588279724,1.999950132369995,36.523246383666994,36.52324677,36.52324677,0.5326051429284907,9.810490602602332,9.810490608,18.419819509552728,18.366522659490947,18.419819509552728,18.26207853512125
afmv2_8f738b97ddd8,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_8f738b97ddd8.npy,data/plane_corrected_afm/6068/N68_Ctr_003/N68_Ctr_003_plane_corrected.npy,1,256x256,-1.0,1.0,-0.1656097173690796,0.6057887077331543,-16.029756546020508,27.09330177307129,1.4901161193847656e-08,11.144941329956055,True,0.541615797814305,9.960235606301355,9.960235596,9.960235596,95.0,101.0,101,101,0.6057887197825383,11.14494142565009,11.14494133,11.14494133,3.0,7.0,7,7,-3.676599000752648,-3.9417849388130866,-3.941784859,-3.941784859,1.9999878299236298,36.47912707328796,36.47912598,36.47912598,0.6057887197825383,11.14494142565009,11.14494133,18.397406656318758,18.389854296155995,18.397406656318758,18.239674525759956
afmv2_70d4ace1949e,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_70d4ace1949e.npy,data/plane_corrected_afm/6068/N68_Ctr_005/N68_Ctr_005_plane_corrected.npy,1,256x256,-1.0,1.0,-0.07657535374164581,0.5195483565330505,-25.070600509643555,29.15070343017578,-1.1059455573558807e-09,10.20500659942627,True,0.45272950273435253,8.869547062180114,8.86954689,8.86954689,102.0,109.0,109,109,0.5195483723049547,10.205006781215934,10.2050066,10.2050066,3.0,7.0,7,7,-3.2950843875460594,-3.5981143578036003,-3.598114252,-3.598114252,1.9999381601810455,39.04311122894288,39.04310989,39.04310989,0.5195483723049547,10.205006781215934,10.2050066,19.642072471407904,19.591272511755186,19.642072471407904,19.522159237867875
afmv2_243873eb11c6,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_243873eb11c6.npy,data/plane_corrected_afm/6070/N69_Edg_000/N69_Edg_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.06413833051919937,0.4139953851699829,-18.43115234375,11.690831184387207,-1.4901161193847656e-08,3.2039592266082764,True,0.3291842566730392,2.5165224341221664,2.516522408,2.516522408,97.0,208.0,208,208,0.41399538203014496,3.2039591005167507,3.203958988,3.203958988,5.0,9.0,9,9,-2.9814948511507393,-3.221462341729058,-3.22146225,-3.22146225,1.999731466770172,15.243837499618532,15.24383736,15.24383736,0.41399538203014496,3.2039591005167507,3.203958988,7.739117969879807,7.644722926776208,7.739117969879807,7.622942256461727
afmv2_92fb64d58b72,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_92fb64d58b72.npy,data/plane_corrected_afm/6070/N69_Edg_002/N69_Edg_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.048040859401226044,0.3894259035587311,-18.166908264160156,11.984624862670898,0.0,3.1560046672821045,True,0.305807394685504,2.4345471754537926,2.434547186,2.434547186,76.0,172.0,172,172,0.38942590893198514,3.156004827476101,3.156004906,3.156004906,5.0,10.0,10,10,-3.0161942566263558,-3.3262325924800606,-3.326232672,-3.326232672,1.9996503329277038,15.728900504112255,15.72890091,15.72890091,0.38942590893198514,3.156004827476101,3.156004906,8.104249756087262,7.961047436271154,8.104249756087262,7.865825462136397
afmv2_fe2e62e09015,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fe2e62e09015.npy,data/plane_corrected_afm/6070/N69_center_003/N69_center_003_plane_corrected.npy,1,256x256,-1.0,1.0,0.10996896028518677,0.4174622595310211,-17.03586196899414,9.795654296875,0.0,3.047229528427124,True,0.33358226629454313,2.404619424469642,2.404619455,2.404619455,94.0,210.0,210,210,0.41746225535620285,3.0472295308125807,3.047229528,3.047229528,5.0,9.0,9,9,-2.9994905295147944,-3.3221456655965333,-3.3221457,-3.3221457,1.9997213745117188,14.368778538703918,14.36877823,14.36877823,0.41746225535620285,3.0472295308125807,3.047229528,7.299413280399468,7.208474992331982,7.299413280399468,7.185390285790393
afmv2_c6564906e3d5,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c6564906e3d5.npy,data/plane_corrected_afm/6070/N69_center_200nm_005/N69_center_200nm_005_plane_corrected.npy,1,256x256,-1.0,1.0,0.06401362270116806,0.39858952164649963,-19.794279098510742,10.350139617919922,-1.4901161193847656e-08,3.041898488998413,True,0.3176973915411059,2.3858241276697107,2.385824203,2.385824203,119.0,245.0,245,245,0.3985895172282175,3.0418985989422693,3.041898489,3.041898489,4.0,8.0,8,8,-3.053520319898855,-3.375044036805968,-3.375044107,-3.375044107,1.999774062037468,15.034673738479615,15.03467369,15.03467369,0.3985895172282175,3.0418985989422693,3.041898489,7.631657300210913,7.5097378549329905,7.631657300210913,7.518186191074781
afmv2_00e424133ab4,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_00e424133ab4.npy,data/plane_corrected_afm/6070/N69_center_200nm_007/N69_center_200nm_007_plane_corrected.npy,1,256x256,-1.0,1.0,0.016602668911218643,0.4043883681297302,-14.441391944885254,12.352290153503418,0.0,2.679356575012207,True,0.3223740158339715,2.103371172593672,2.103371143,2.103371143,90.0,166.0,166,166,0.40438836944619877,2.679356603349104,2.679356575,2.679356575,6.0,11.0,11,11,-3.259735120576477,-3.228673348777249,-3.228673458,-3.228673458,1.9999069434404375,12.971462512016297,12.97146225,12.97146225,0.40438836944619877,2.679356603349104,2.679356575,6.625701443932291,6.524629992750242,6.625701443932291,6.4860330399681025
afmv2_6b872b882559,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_6b872b882559.npy,data/plane_corrected_afm/6072/6072_1um_009/6072_1um_009_plane_corrected.npy,1,256x256,-1.0,1.0,0.22453558444976807,0.37585675716400146,-11.777665138244629,4.784000873565674,-1.064108801074326e-10,1.4662363529205322,True,0.2907067615852107,1.102875058843369,1.102875113,1.102875113,119.0,251.0,251,251,0.37585677822968316,1.4662363771670888,1.466236353,1.466236353,3.0,6.0,6,6,-2.4383481735214585,-2.969583434798306,-2.969583511,-2.969583511,1.999678185582161,7.520395207405091,7.520395279,7.520395279,0.37585677822968316,1.4662363771670888,1.466236353,3.901050778100064,3.7937716096778815,3.901050778100064,3.7608027439753755
afmv2_3257a0bee5a5,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_3257a0bee5a5.npy,data/plane_corrected_afm/6072/6072_1um_011/6072_1um_011_plane_corrected.npy,1,256x256,-1.0,1.0,0.10305783897638321,0.39136257767677307,-10.600064277648926,6.536378860473633,7.450580596923828e-09,1.8956564664840698,True,0.30543465692068783,1.45415162107816,1.45415163,1.45415163,76.0,168.0,168,168,0.3913625720669444,1.89565641999799,1.895656466,1.895656466,4.0,8.0,8,8,-3.1247817191298544,-3.236978938495182,-3.236979008,-3.236979008,1.9997625350952148,9.372605490684514,9.372605324,9.372605324,0.3913625720669444,1.89565641999799,1.895656466,4.843734570698112,4.760925416056369,4.843734570698112,4.686859227632373
afmv2_0c1b90d9aabd,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_0c1b90d9aabd.npy,data/plane_corrected_afm/6072/6072_500_nm_004/6072_500_nm_004_plane_corrected.npy,1,256x256,-1.0,1.0,0.14790259301662445,0.397100567817688,-8.547159194946289,5.612258434295654,4.3291947804391384e-10,1.470114827156067,True,0.3127355595415639,1.1373414039374778,1.13734138,1.13734138,109.0,175.0,175,175,0.3971005579533675,1.4701149257227244,1.470114946,1.470114946,3.0,6.0,6,6,-2.5688420856492833,-3.2823916175721877,-3.282391548,-3.282391548,1.999464021921158,7.2541741847991945,7.254174232,7.254174232,0.3971005579533675,1.4701149257227244,1.470114946,3.7021225386829184,3.636751144016676,3.7021225386829184,3.6280593725458083
afmv2_681d5d8769c7,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_681d5d8769c7.npy,data/plane_corrected_afm/6072/6072_500_nm_007/6072_500_nm_007_plane_corrected.npy,1,256x256,-1.0,1.0,0.09969064593315125,0.391929030418396,-12.469646453857422,6.54038143157959,-2.9802322387695312e-08,2.0436787605285645,True,0.31070419926335924,1.5879588548310737,1.587958813,1.587958813,71.0,174.0,174,174,0.3919290403012533,2.043678634018972,2.043678522,2.043678522,5.0,9.0,9,9,-3.0284463702471927,-3.2711294600772023,-3.27112937,-3.27112937,1.9999118411540984,10.249881577491761,10.24988174,10.24988174,0.3919290403012533,2.043678634018972,2.043678522,5.214409813695136,5.110838085213928,5.214409813695136,5.125166703136681
afmv2_99e002c4ed0a,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_99e002c4ed0a.npy,data/plane_corrected_afm/6072/N6072_1um_000/N6072_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.17966556549072266,0.39905011653900146,-11.845231056213379,4.49343204498291,-4.019966581836343e-10,1.5641955137252808,True,0.31089783297453133,1.1912691175750498,1.191269159,1.191269159,116.0,221.0,221,221,0.3990501204317044,1.564195620666239,1.564195633,1.564195633,3.0,6.0,6,6,-2.518486334554755,-3.0246420702265446,-3.024641991,-3.024641991,1.9987627583742142,7.640747189521791,7.64074707,7.64074707,0.3990501204317044,1.564195620666239,1.564195633,3.9197973902978536,3.8317060822763542,3.9197973902978536,3.822738420309945
afmv2_b66d78afb727,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b66d78afb727.npy,data/plane_corrected_afm/6072/N6072_1um_001/N6072_1um_001_plane_corrected.npy,1,256x256,-1.0,1.0,0.2022629678249359,0.39111149311065674,-8.588863372802734,4.2903218269348145,2.601154847070575e-10,1.4093552827835083,True,0.30395752685939176,1.0702155552452894,1.070215583,1.070215583,121.0,226.0,226,226,0.3911114910195745,1.4093553389594522,1.409355283,1.409355283,3.0,6.0,6,6,-2.668271371554472,-2.8067097940092105,-2.806709766,-2.806709766,1.9995575237274168,6.997070360183716,6.997070312,6.997070312,0.3911114910195745,1.4093553389594522,1.409355283,3.6034618550466377,3.52093783070015,3.6034618550466377,3.499309360773143
afmv2_77b15c088592,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_77b15c088592.npy,data/plane_corrected_afm/6072/N6072_1um_002/N6072_1um_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.16671860218048096,0.3711279332637787,-7.901736736297607,3.8926310539245605,-3.6197889130562544e-10,1.2754342555999756,True,0.2854705071513053,0.9624568411449701,0.9624568224,0.9624568224,112.0,213.0,213,213,0.3711279450366316,1.2754342151322466,1.275434256,1.275434256,4.0,7.0,7,7,-2.6368806957285376,-2.7615244528784015,-2.761524439,-2.761524439,1.9996535980701446,6.681677770614625,6.681677818,6.681677818,0.3711279450366316,1.2754342151322466,1.275434256,3.4366428941543514,3.371475571151902,3.4366428941543514,3.3414176220636804
afmv2_20c0030ec1a2,6072,6072,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_20c0030ec1a2.npy,data/plane_corrected_afm/6072/N6072_1um_cs_001/N6072_1um_cs_001_plane_corrected.npy,1,131x132,-1.0,1.0,0.2232864648103714,0.3897901475429535,-6.201853275299072,3.106173276901245,0.0,1.1424310207366943,True,0.30469987938305065,0.8753081619289927,0.875308156,0.875308156,43.0,68.0,68,68,0.38979014890274716,1.1424310126068733,1.142431021,1.142431021,6.0,6.0,6,6,-3.419111754825164,-2.8933039677623325,-2.893303871,-2.893303871,1.99988052546978,5.6853918576240545,5.685391903,5.685391903,0.38979014890274716,1.1424310126068733,1.142431021,2.93088733982323,2.87268955833293,2.93088733982323,2.8428657538372364
